id_factura;id_promocion
975972;19281
841372;19211
743177;19156
310580;19347
232845;19465
726691;19492
374297;19141
323028;19418
414113;19541
354676;19411
577281;19322
1014223;19169
598931;19124
1009816;19306
435646;19575
598079;19130
1003179;19281
814221;19136
346542;19391
459876;19161
641345;19295
298153;19103
551990;19534
267346;19194
958009;19193
463996;19263
797471;19462
323712;19412
398367;19485
574887;19144
1013843;19395
694660;19243
336141;19505
865986;19335
867264;19493
268418;19567
777129;19525
826917;19403
867266;19127
276277;19427
845857;19139
961247;19581
626081;19439
860557;19344
283639;19103
233351;19120
962779;19456
871165;19258
677599;19419
611631;19555
815171;19532
505808;19497
543796;19171
789091;19148
616624;19126
976171;19361
780725;19177
265742;19104
683137;19359
380408;19342
287433;19456
789688;19357
932979;19495
650031;19387
417828;19464
817218;19152
1015901;19278
405249;19218
714039;19230
856946;19200
755461;19225
631033;19210
317805;19102
963017;19390
868759;19213
572202;19372
326800;19387
983411;19288
456321;19486
423782;19267
681633;19105
663901;19259
313814;19556
466566;19411
890577;19198
368282;19493
629852;19476
442365;19387
571974;19339
353639;19274
907776;19228
791179;19543
625190;19489
494283;19549
268259;19244
807800;19579
280851;19585
363435;19246
683620;19306
958039;19462
994916;19591
961857;19181
533965;19220
288888;19542
889541;19442
807585;19401
857315;19283
626398;19368
678240;19299
803384;19545
475317;19239
929474;19210
356603;19581
806993;19584
962664;19468
403635;19123
494598;19165
768122;19235
527907;19496
871415;19565
745312;19235
929247;19462
734869;19161
516020;19247
747635;19455
461916;19521
1018607;19182
295825;19335
779706;19442
598440;19426
981610;19252
598964;19145
851615;19489
437138;19437
294909;19551
371803;19330
919847;19584
714586;19220
890740;19360
883594;19564
372094;19258
979859;19439
499025;19245
453324;19327
658322;19121
493332;19323
556700;19187
276898;19363
231410;19153
299911;19590
431920;19216
891379;19366
540279;19319
468474;19170
903551;19300
884548;19411
718772;19142
247525;19394
685841;19318
467545;19483
968973;19366
653403;19564
331425;19323
254335;19344
912776;19352
922106;19595
825393;19463
772553;19445
830820;19391
569153;19110
919582;19195
745089;19581
973243;19565
621347;19395
609034;19113
986147;19465
744794;19571
769613;19242
850730;19437
307147;19355
950550;19502
985099;19444
630093;19543
797464;19201
509232;19293
982698;19331
817912;19292
366740;19191
699062;19566
790997;19420
338641;19332
504142;19110
1017660;19595
544862;19302
673032;19480
762301;19417
753952;19362
687845;19389
432447;19538
739625;19410
526926;19366
967474;19600
1012495;19461
723401;19348
238533;19549
611864;19329
982748;19455
485770;19528
992825;19513
509501;19451
311874;19588
631804;19175
986826;19203
378654;19119
712117;19131
362988;19103
844679;19341
579410;19308
528711;19369
468152;19564
917476;19334
975750;19271
669983;19126
947188;19381
880745;19209
824056;19521
638821;19299
337521;19368
644866;19458
549044;19184
597407;19173
485684;19211
730783;19468
820211;19549
284227;19191
1005340;19452
853350;19333
611812;19177
505796;19344
701023;19109
757670;19553
365848;19456
996279;19425
379936;19490
337550;19324
257602;19395
989256;19555
611961;19266
702539;19433
434667;19116
346172;19318
842865;19598
633106;19432
964989;19532
575863;19547
698033;19516
551804;19371
432379;19574
347523;19221
851838;19554
386521;19217
549923;19150
1005742;19517
795761;19374
332716;19358
527930;19337
477439;19340
241943;19406
465575;19152
357133;19253
427087;19426
485529;19361
831607;19128
234864;19242
347069;19352
847906;19495
805159;19524
221250;19176
252199;19219
947630;19208
765657;19563
426645;19380
417325;19189
521963;19263
572602;19188
503311;19473
491152;19217
476099;19561
371515;19524
364934;19150
358591;19393
599727;19458
932996;19106
330103;19212
921237;19492
469683;19114
448953;19376
233839;19258
1016350;19540
882631;19247
283591;19285
469049;19383
625459;19213
879443;19192
489309;19299
922498;19193
820425;19490
962432;19345
448107;19544
468348;19420
379416;19235
770846;19340
826369;19496
955671;19319
268497;19469
328084;19257
890619;19169
260495;19530
305167;19554
750955;19507
537272;19291
933997;19353
621848;19302
367605;19383
679398;19553
921238;19185
538856;19253
996813;19405
273003;19263
931800;19104
616998;19518
625382;19573
600196;19205
415686;19308
288541;19494
907556;19543
277307;19252
238712;19235
541030;19513
451868;19208
952153;19500
546383;19307
813053;19462
394291;19233
263599;19212
485004;19397
333446;19590
913753;19531
605598;19417
742723;19190
232313;19374
519149;19133
740906;19457
528738;19294
599686;19292
760007;19112
258704;19389
344904;19236
365429;19160
660218;19420
657492;19133
744377;19182
860612;19487
730328;19525
376551;19146
319023;19275
533909;19243
261839;19507
846961;19115
912825;19342
774888;19175
810218;19411
449433;19249
697507;19417
438085;19236
808473;19474
916890;19596
447635;19226
537733;19175
247600;19445
294122;19482
563198;19320
669589;19244
696955;19199
419532;19420
1005106;19419
248006;19444
682864;19242
564081;19358
867604;19524
670152;19204
761993;19425
319682;19387
386763;19463
363486;19175
945359;19179
836778;19518
1005920;19494
652547;19281
853167;19374
807885;19495
327787;19511
515213;19376
1003117;19402
261923;19220
568665;19315
842328;19524
832481;19430
961350;19196
611349;19142
256919;19449
798537;19599
946187;19564
926784;19220
753501;19302
783818;19121
501317;19145
851796;19367
318714;19264
735428;19386
525240;19202
335404;19476
829601;19332
933053;19353
825305;19323
653398;19567
411737;19185
991755;19388
824495;19344
795227;19221
221311;19511
438566;19346
533413;19525
470023;19340
886739;19124
522500;19409
257766;19118
518553;19382
848678;19571
367298;19307
614779;19369
923273;19599
587188;19474
977306;19182
965426;19383
276116;19132
372017;19269
867887;19540
833007;19231
291364;19315
500539;19307
609411;19305
649928;19389
683456;19409
299640;19366
1015713;19567
733745;19412
552049;19296
824294;19525
890009;19366
508772;19514
405686;19483
898258;19431
951950;19359
426684;19328
720373;19345
405875;19383
835787;19249
413374;19535
404499;19455
804775;19160
598891;19589
318328;19201
656170;19575
330760;19365
261925;19280
507580;19261
474893;19590
260167;19200
296313;19478
885401;19174
553217;19440
410618;19467
449019;19198
252823;19569
714076;19114
450165;19365
754512;19241
483074;19561
612278;19390
683589;19495
879809;19549
721916;19364
243226;19477
282976;19214
486149;19497
458306;19117
945239;19469
876962;19111
724876;19150
588811;19155
700448;19376
246710;19462
389983;19369
378542;19298
663171;19138
256188;19561
981464;19568
566441;19316
905523;19471
365387;19585
954962;19428
941725;19490
249286;19363
645668;19232
399254;19125
591695;19279
468826;19566
937777;19366
400125;19165
765621;19143
562055;19397
222212;19291
864738;19556
497294;19269
545341;19156
471107;19245
874969;19450
359504;19377
714566;19479
305731;19292
539789;19592
686085;19559
474034;19184
718100;19350
718424;19248
635459;19532
759296;19171
916858;19497
819654;19172
1013157;19401
683054;19184
523585;19431
675827;19119
522518;19505
281564;19108
799872;19439
510518;19395
809009;19382
656543;19111
883376;19127
870256;19154
660004;19257
786184;19363
713339;19499
301908;19163
394913;19361
562199;19211
734442;19569
395777;19464
515163;19500
708547;19511
507739;19342
671425;19114
320161;19148
529500;19467
286142;19218
429991;19213
943082;19162
997755;19305
928260;19360
381263;19325
581925;19103
590830;19105
976037;19215
521662;19292
648127;19364
428872;19137
690803;19205
360169;19164
402606;19131
978154;19164
909095;19442
565337;19206
240801;19530
919718;19498
551478;19545
982246;19554
987724;19391
474235;19195
988320;19273
727565;19330
855541;19433
467523;19591
613960;19150
442992;19214
563314;19283
905178;19224
254236;19279
1010495;19243
908135;19214
474249;19167
369107;19562
755007;19584
628767;19277
287082;19561
909702;19400
575140;19145
913968;19206
439755;19385
668825;19150
969365;19484
523346;19590
732527;19218
679625;19275
747017;19448
775478;19160
860658;19248
994080;19594
425854;19325
315894;19536
354894;19596
365511;19596
284961;19262
728333;19111
954292;19598
569861;19192
336009;19254
615703;19181
766921;19439
999377;19242
638818;19242
887203;19215
737131;19158
343121;19433
288952;19388
460908;19435
486145;19366
957298;19334
500696;19381
902114;19283
738268;19435
978368;19316
969861;19436
548309;19170
301325;19334
666199;19516
399999;19587
598065;19269
920911;19260
871580;19277
643393;19190
825112;19233
500094;19337
901629;19125
271260;19539
593814;19212
331401;19576
417509;19217
863315;19235
313534;19416
786943;19216
408347;19508
693872;19461
444537;19409
1000337;19435
981332;19180
352003;19475
818547;19460
562623;19111
818285;19577
834945;19451
1009120;19427
296528;19351
689003;19584
782545;19478
361131;19511
350100;19531
1003474;19496
279826;19550
529351;19567
675541;19600
228249;19228
690669;19236
436698;19402
315691;19389
999687;19236
515989;19132
720072;19262
673153;19497
272412;19373
958172;19577
542089;19203
637265;19154
358428;19347
789007;19291
670300;19442
566817;19232
602913;19136
336132;19505
240808;19553
404618;19224
586066;19335
434078;19500
777944;19157
831529;19256
235849;19140
683475;19241
870034;19293
744325;19301
404681;19262
937556;19558
735973;19240
816884;19553
541087;19485
287368;19120
396036;19503
654647;19439
908465;19206
759416;19254
525168;19253
722792;19215
744379;19558
332341;19164
321386;19312
738908;19588
712921;19171
658400;19176
714485;19505
832169;19425
332561;19510
847095;19591
688560;19217
938603;19226
892745;19217
686781;19344
670986;19305
609164;19193
1011060;19280
801468;19155
341285;19447
252722;19131
545044;19117
361325;19424
566854;19399
621846;19354
734307;19355
758114;19489
962707;19463
582937;19566
605071;19420
266063;19433
764934;19511
799894;19230
365618;19279
852410;19398
238031;19546
898116;19512
721997;19459
995051;19402
444453;19193
837724;19157
370084;19116
636669;19397
568706;19347
619287;19285
423076;19317
761960;19365
269960;19514
702930;19297
939233;19486
515956;19502
511809;19486
556327;19270
640003;19495
250415;19431
529672;19173
714935;19175
309349;19414
904831;19203
552669;19239
416454;19218
588593;19486
494259;19473
295226;19365
813967;19548
375116;19590
510156;19337
451796;19360
788883;19290
738479;19553
497385;19576
657005;19232
309448;19162
273499;19133
709335;19207
357598;19272
923294;19217
910857;19564
504389;19199
608730;19302
263295;19151
240702;19558
418038;19134
508526;19252
646751;19512
780893;19200
903353;19291
258737;19538
532243;19166
389646;19140
555290;19430
919623;19264
854850;19105
325446;19468
1012781;19461
557329;19362
636038;19465
696778;19462
265143;19526
379452;19276
648252;19228
439878;19423
473955;19374
291771;19557
523293;19378
952388;19134
537657;19434
745302;19178
409037;19207
248608;19243
327136;19490
701548;19314
540122;19364
290303;19382
904595;19107
309252;19368
896373;19117
631433;19140
873753;19231
449377;19449
674163;19106
303960;19207
464214;19403
817535;19557
796223;19223
309111;19346
454108;19498
899386;19276
677730;19511
865956;19523
356048;19542
393065;19282
850434;19519
424733;19196
257102;19597
958969;19322
731612;19337
611752;19106
490477;19261
480172;19411
950441;19129
722302;19193
923121;19287
897061;19416
315876;19143
578548;19466
992246;19595
966756;19174
318218;19390
286315;19393
622081;19526
568974;19407
456904;19354
260992;19325
532610;19321
972734;19479
878306;19180
805223;19590
619645;19231
974151;19202
390147;19151
674589;19582
792055;19216
377665;19175
480248;19407
295821;19600
408883;19384
470482;19259
506435;19306
816685;19234
658952;19550
369286;19319
370328;19111
852158;19260
919539;19254
822160;19424
890110;19484
657771;19224
684592;19448
688556;19457
623232;19594
408405;19242
983697;19376
690612;19267
245631;19535
909365;19495
469623;19148
285867;19492
292544;19274
462509;19288
492057;19584
993323;19578
325065;19553
683024;19534
479926;19429
477018;19248
678122;19425
601839;19400
744709;19324
241628;19449
273278;19552
581096;19431
460688;19589
281359;19299
413379;19242
928769;19257
618300;19464
777351;19135
603457;19163
376319;19423
861436;19480
763535;19305
399949;19340
704073;19566
709544;19376
771144;19481
273174;19108
985063;19163
444969;19121
248228;19224
329872;19348
465174;19261
840023;19589
413091;19229
765446;19369
308206;19228
786223;19461
738424;19526
520443;19405
512145;19436
993046;19280
421679;19320
531699;19588
877340;19211
616182;19502
797565;19371
354322;19137
769627;19128
987455;19313
656874;19134
661005;19355
827276;19581
880047;19478
485867;19179
781850;19433
294719;19540
557894;19242
304028;19225
384759;19177
741431;19587
252008;19101
690092;19141
272187;19308
739782;19320
714427;19292
780275;19154
340775;19567
898727;19575
649641;19187
680164;19230
746198;19216
428590;19318
886973;19258
633266;19456
258447;19290
780677;19117
713382;19393
801701;19212
876347;19456
521776;19222
471049;19146
290350;19481
294535;19244
749237;19320
616430;19514
440640;19362
282069;19467
591302;19342
238206;19103
874476;19384
601129;19587
703102;19321
629140;19407
584407;19504
807525;19583
566954;19391
550713;19503
942896;19530
705191;19169
464203;19593
260041;19471
884774;19488
618133;19302
816895;19565
303955;19482
950714;19265
843356;19120
514371;19594
503818;19230
718895;19356
672149;19153
908439;19440
493380;19375
644084;19341
516846;19594
891466;19598
456129;19537
504349;19108
746860;19156
991712;19185
631455;19301
721381;19218
403916;19168
736147;19511
900568;19451
351298;19162
655947;19413
683530;19253
520806;19275
726713;19295
576332;19169
640830;19571
755138;19190
481115;19507
893085;19114
890773;19410
646256;19239
568165;19442
478278;19196
763935;19422
950389;19117
321558;19327
718862;19518
258190;19569
391104;19255
367487;19309
348898;19188
933634;19517
274908;19187
909488;19306
257635;19352
831721;19406
254634;19494
729328;19301
714979;19505
395966;19346
535762;19470
613436;19397
430266;19548
243196;19547
678762;19346
396731;19256
310946;19432
953684;19404
730723;19169
231551;19505
823692;19154
617406;19540
859808;19490
471993;19495
937404;19419
983905;19258
476835;19438
692451;19560
232196;19492
745433;19185
552908;19465
220834;19551
475004;19465
538384;19405
573500;19420
727002;19251
611008;19229
850295;19160
276939;19448
970009;19372
313184;19388
335838;19168
329524;19533
955828;19503
474337;19253
833389;19498
395613;19352
587969;19333
628056;19593
617269;19113
571503;19355
235123;19391
1008624;19307
887270;19207
910988;19104
424927;19197
965130;19460
642204;19316
487923;19521
314978;19213
732123;19231
730754;19241
829490;19548
521224;19302
398015;19457
921341;19358
417477;19359
470931;19239
440913;19479
245593;19434
892671;19572
518553;19349
522306;19432
443703;19549
667212;19411
366148;19206
956629;19399
962061;19477
1011854;19332
788431;19497
468085;19592
264805;19580
912502;19405
615948;19430
224315;19166
287514;19149
472258;19574
973509;19320
805452;19409
581585;19528
809613;19316
629104;19284
795272;19578
429345;19301
847350;19285
902764;19547
431988;19460
955947;19241
938995;19515
762684;19144
222598;19598
415827;19250
1004900;19398
260528;19378
643012;19226
275204;19522
317344;19569
278496;19579
701841;19113
777654;19232
429242;19486
554461;19222
468580;19473
622812;19471
287572;19173
809161;19260
873701;19167
399247;19571
372686;19148
361347;19356
860855;19472
248446;19494
833489;19336
887524;19423
417883;19102
525608;19402
731670;19163
241690;19188
315971;19582
915189;19161
361565;19547
837401;19189
334067;19478
679658;19247
835781;19352
873827;19476
811790;19408
806605;19439
886052;19488
383909;19386
493924;19389
1004813;19357
880042;19472
290589;19586
694538;19513
460912;19405
570867;19367
367373;19240
261309;19145
904866;19319
879728;19493
931787;19227
1009308;19206
890393;19232
286325;19442
308031;19538
921892;19338
368803;19331
265243;19113
809288;19126
298384;19478
426161;19582
700461;19461
463636;19382
897819;19550
488169;19226
335975;19195
510248;19483
244765;19231
510089;19372
283158;19514
346629;19410
712916;19370
405303;19527
326772;19523
761653;19241
928267;19360
684123;19205
958341;19155
692498;19589
648782;19304
626701;19181
675036;19479
233708;19364
826832;19556
498583;19144
671137;19457
289532;19187
670775;19390
378614;19495
450491;19127
873819;19240
682651;19356
882298;19273
383232;19237
244008;19443
456044;19249
323568;19209
943177;19220
914018;19303
332480;19540
696769;19464
276383;19421
368435;19157
903077;19541
813645;19508
862748;19469
413294;19275
580118;19354
931209;19167
639778;19585
223524;19184
449865;19283
627838;19258
442809;19288
853903;19104
881926;19337
364007;19183
356621;19552
713405;19372
992384;19549
936068;19216
857854;19421
817597;19563
751169;19327
530934;19248
724626;19181
467902;19149
446915;19583
449121;19471
696028;19555
923532;19533
715736;19118
603666;19544
536037;19470
383776;19527
847540;19410
372394;19516
554258;19566
375722;19229
448658;19562
225469;19361
794638;19131
780042;19297
570759;19220
676788;19135
982384;19328
563100;19188
872818;19544
269735;19406
602066;19495
224492;19462
349342;19149
397381;19410
328072;19124
538376;19318
852878;19408
1013283;19239
905114;19410
989365;19222
375803;19169
625691;19284
790249;19292
974666;19294
330725;19536
1009934;19429
406536;19452
867827;19169
837365;19214
639535;19232
966780;19146
545047;19595
409234;19279
425310;19277
751886;19494
736359;19319
786700;19443
667657;19379
931502;19328
873362;19234
955045;19305
991335;19590
234916;19552
822753;19598
354497;19467
628540;19569
691469;19114
461431;19211
778357;19540
372587;19130
507320;19506
704081;19350
598021;19565
822855;19231
484208;19361
478519;19521
559889;19330
402401;19447
517458;19388
600328;19203
922504;19164
784014;19468
237209;19125
849882;19149
295785;19547
989706;19582
602085;19538
888488;19257
454415;19482
526886;19439
944817;19150
287562;19300
252061;19163
635542;19445
313460;19558
913489;19256
471346;19319
234772;19445
775704;19232
956932;19149
225908;19353
794329;19169
690653;19445
280615;19506
393717;19563
971303;19321
759242;19134
877074;19271
319496;19249
784374;19300
624996;19427
728302;19364
509736;19553
673243;19421
686283;19343
916775;19376
691479;19289
232491;19265
708829;19421
220015;19176
568695;19557
419183;19243
499253;19353
875060;19535
425267;19150
930894;19229
460729;19406
783652;19373
303472;19338
627832;19242
235824;19145
591836;19411
482895;19371
993946;19566
270262;19414
349429;19548
830452;19373
802741;19419
791108;19495
287970;19175
896847;19545
608736;19349
380932;19180
514161;19432
562392;19577
815191;19546
345936;19243
698244;19548
1010517;19564
659638;19101
914813;19509
266174;19273
354816;19106
281483;19465
704836;19452
578597;19116
914773;19260
898005;19398
716446;19583
662095;19327
484231;19256
450861;19405
684132;19197
664690;19338
504506;19551
652816;19584
709129;19328
277925;19416
649243;19455
782422;19170
855346;19417
445600;19479
744540;19458
301596;19175
271861;19216
532781;19325
704728;19211
589795;19328
490076;19326
315577;19414
573540;19359
242009;19372
1016042;19594
778630;19398
322792;19316
345485;19354
833477;19192
365343;19383
376379;19506
852712;19533
829573;19298
609182;19113
439824;19450
439460;19439
380885;19443
798168;19115
927990;19590
260209;19136
527902;19405
545795;19344
825423;19295
912393;19215
477361;19117
273615;19339
666739;19348
294173;19230
288013;19353
290717;19243
463619;19556
980576;19147
497566;19201
903400;19462
892380;19343
631131;19184
589875;19216
682300;19354
940541;19467
458596;19327
863669;19142
816183;19493
929302;19169
230757;19302
397023;19467
875693;19435
491805;19315
648572;19414
706949;19364
934050;19451
427585;19490
505339;19325
570744;19325
421543;19440
223713;19156
872023;19101
612809;19319
912582;19468
298644;19328
314681;19333
915899;19113
346044;19114
710956;19336
358515;19420
270309;19572
279968;19136
920139;19316
481624;19583
745852;19205
774520;19176
974047;19495
261606;19447
437928;19321
903551;19260
501913;19467
226814;19460
455399;19373
671956;19572
584708;19218
991904;19266
302736;19143
460535;19259
570969;19120
406800;19579
395236;19156
747296;19173
923649;19284
494980;19268
610393;19506
409856;19261
801232;19507
405904;19471
536536;19133
352111;19207
994556;19478
1002653;19205
307482;19159
580407;19370
258897;19472
487508;19441
540037;19470
1018851;19475
465073;19554
725738;19393
441631;19181
374892;19312
827876;19350
699211;19127
858845;19214
973676;19418
568643;19372
732256;19585
274373;19446
599138;19338
572702;19257
479171;19114
497656;19438
814100;19400
220882;19455
986782;19499
608470;19527
582695;19452
682885;19497
771745;19205
580278;19231
881180;19291
915534;19101
536492;19390
597708;19233
657411;19122
748412;19222
638372;19151
775013;19419
667153;19288
787768;19341
980038;19383
635387;19512
953180;19362
804277;19279
479313;19228
793393;19281
445141;19324
1003277;19254
444508;19532
401976;19511
363618;19263
874917;19513
607782;19254
366602;19429
403178;19461
508653;19375
253125;19549
934732;19215
272112;19415
673935;19295
249605;19326
989344;19472
757735;19393
469450;19220
453332;19187
283207;19461
701354;19554
600007;19530
1001728;19265
469038;19252
280022;19256
661440;19524
305364;19164
556721;19531
1009874;19549
779661;19108
260136;19488
226852;19189
435374;19277
863277;19596
871398;19417
498531;19539
739455;19298
738430;19151
615221;19291
514763;19437
993731;19486
770883;19133
233997;19209
460373;19125
893896;19165
978110;19490
986681;19218
556272;19332
851707;19200
923367;19211
407025;19457
850436;19177
403649;19497
261019;19128
439747;19538
869187;19410
638077;19309
883087;19508
622048;19399
895718;19278
805287;19590
727924;19157
375593;19216
779318;19317
928028;19458
986395;19123
783333;19443
814566;19113
517156;19430
944215;19207
864137;19343
756705;19401
393881;19139
389133;19375
472726;19263
582612;19588
962812;19117
762778;19131
558329;19297
468238;19209
974438;19514
948509;19437
905584;19253
799326;19537
353320;19560
752384;19493
772407;19172
832785;19566
564890;19218
305051;19110
368003;19264
398994;19321
865599;19174
415398;19150
497377;19510
882386;19161
488796;19577
400972;19519
541640;19120
754354;19251
492767;19374
759942;19490
963319;19355
262515;19294
485300;19509
694846;19157
669953;19348
501173;19473
939328;19480
253559;19534
674168;19223
269753;19388
888003;19471
515608;19461
626863;19457
910758;19132
557365;19167
878777;19527
968106;19175
839016;19355
231607;19224
705602;19510
895203;19526
775066;19435
607580;19456
375313;19139
1013943;19492
476964;19213
727146;19300
987989;19340
648348;19390
278219;19484
810693;19301
611036;19596
945213;19513
926941;19542
519379;19253
273971;19211
372704;19307
849783;19368
400705;19264
864170;19292
702444;19581
279775;19475
543764;19102
939742;19233
683609;19180
848913;19279
691177;19529
981931;19271
712020;19168
521957;19279
992619;19391
946391;19156
556475;19584
985241;19295
869861;19198
469149;19155
909349;19554
334659;19591
985004;19175
273941;19230
541199;19325
579085;19363
232841;19146
511927;19146
870885;19397
600661;19470
902604;19177
669226;19245
368462;19484
876526;19593
885256;19105
222008;19492
384380;19155
831829;19516
1018126;19425
508573;19475
941632;19565
269946;19313
606261;19295
453800;19142
875675;19580
550454;19303
995159;19426
496304;19312
566170;19347
888468;19533
352687;19408
303390;19572
331511;19171
705671;19468
545316;19538
303002;19312
890885;19334
380878;19177
285597;19301
234936;19170
724848;19413
814372;19498
722602;19418
774061;19303
470403;19313
284408;19362
994606;19581
275708;19509
826036;19105
344376;19189
291205;19576
644982;19391
300613;19273
512732;19145
334511;19287
809583;19410
648355;19543
652217;19391
790306;19588
445195;19183
891800;19506
321917;19245
1016374;19445
782658;19356
451503;19433
782247;19128
612752;19300
375952;19259
285617;19342
999741;19408
434108;19484
813357;19550
759482;19386
329456;19190
798806;19240
321903;19107
622547;19408
1005177;19119
650290;19183
421133;19387
285906;19586
842296;19483
507412;19229
876252;19524
344699;19281
901506;19517
263269;19211
706978;19434
319720;19570
464994;19480
767978;19105
796755;19395
521710;19342
722478;19413
569874;19308
998895;19107
901944;19281
871342;19239
920290;19136
469937;19259
395127;19527
461472;19210
640637;19275
795192;19363
539502;19242
750703;19490
865316;19368
512595;19170
870596;19121
811262;19155
226705;19552
883962;19115
902834;19541
755632;19123
443601;19292
326960;19203
263787;19516
547375;19317
952501;19476
550351;19144
653633;19561
794321;19368
585486;19270
827957;19462
930510;19158
793423;19484
751113;19589
396920;19505
277624;19514
917764;19515
943364;19211
508902;19513
501632;19177
538435;19189
897658;19165
435966;19506
869725;19561
391937;19254
503058;19297
479308;19387
619865;19243
874265;19404
626229;19227
414549;19449
348343;19252
537640;19259
426042;19161
573229;19553
963775;19516
327321;19132
552943;19574
939786;19365
266038;19372
322745;19179
270412;19213
655721;19540
826604;19293
374331;19224
266427;19219
1010313;19417
886561;19303
685064;19255
530283;19136
859419;19296
868792;19510
836105;19454
766620;19537
483067;19136
331787;19256
297397;19444
848465;19206
413285;19446
678324;19410
808771;19145
909238;19340
224163;19493
882321;19372
332120;19226
1012557;19245
1015157;19576
811235;19270
569250;19298
303343;19594
874510;19415
775693;19507
241326;19431
916018;19497
280821;19141
516445;19287
641654;19457
371086;19276
766530;19155
697046;19434
612762;19175
857386;19184
407077;19484
553360;19482
784300;19581
800702;19531
779303;19366
460935;19159
591801;19293
959736;19430
466802;19585
994128;19573
265839;19175
973605;19425
470931;19434
866295;19163
685615;19519
446828;19155
579616;19345
691459;19343
962346;19324
817817;19493
723826;19506
406225;19316
318356;19286
778686;19244
441513;19405
846515;19268
821170;19466
879814;19387
767466;19466
415466;19523
875349;19128
461902;19525
618588;19327
688820;19141
580752;19252
426871;19588
838897;19184
633075;19130
338039;19234
387358;19309
950986;19113
280678;19126
811405;19546
667259;19359
789642;19144
386402;19399
432881;19126
641025;19423
357638;19286
813453;19340
311187;19465
750296;19449
703332;19292
221067;19164
546378;19188
804172;19331
750811;19255
371870;19259
654586;19237
498909;19533
900542;19326
896022;19157
745078;19396
450010;19244
959699;19434
936003;19256
844313;19544
807107;19200
222883;19466
401745;19231
849880;19197
485597;19385
430494;19596
598856;19426
391918;19557
1007409;19583
369872;19595
925492;19341
603858;19171
944994;19247
654162;19256
227782;19429
1007105;19434
513362;19465
541877;19187
317501;19430
228893;19173
815408;19543
939000;19421
383522;19208
660269;19118
976730;19248
854131;19509
548535;19467
931832;19341
757929;19586
248747;19356
795259;19556
991961;19503
426495;19398
976874;19516
969887;19455
341116;19464
984586;19402
444028;19326
535139;19162
731820;19429
746154;19527
232743;19415
648052;19293
1015361;19218
830112;19147
808693;19544
929982;19357
989678;19207
741658;19550
935960;19376
640851;19194
474799;19585
958423;19132
703720;19272
427281;19115
224983;19507
315780;19349
642378;19454
909092;19259
920300;19107
748296;19291
403576;19425
389401;19596
692653;19549
373715;19447
469733;19349
530071;19164
773973;19293
453257;19275
667485;19353
899377;19193
948529;19569
922325;19377
220040;19457
351314;19277
234593;19285
711299;19554
480398;19556
1018844;19540
561883;19423
328329;19513
511057;19483
254748;19500
478831;19135
897305;19238
882914;19556
506233;19399
851142;19307
239390;19278
290034;19309
1006661;19530
455851;19267
257598;19526
665062;19237
985327;19566
733579;19269
413310;19245
373700;19405
815106;19299
352236;19470
723100;19451
551508;19533
267199;19181
745316;19597
818606;19566
264488;19192
236051;19442
870724;19401
370954;19244
305576;19465
665984;19428
527424;19156
706599;19502
777327;19266
242049;19219
842094;19262
807998;19463
732023;19282
458206;19152
275722;19265
1005389;19193
654636;19253
532875;19280
593836;19276
412318;19105
885873;19509
636679;19566
428271;19182
832380;19548
517495;19221
334735;19406
1014262;19381
861321;19152
693169;19122
329205;19413
842011;19421
804937;19442
225053;19150
279700;19205
601219;19547
283170;19245
233005;19388
549271;19265
594538;19301
814551;19393
784091;19550
1012719;19182
495971;19362
869472;19145
865141;19115
423173;19533
882684;19283
1003548;19218
450112;19238
720953;19293
771217;19162
674876;19594
948699;19293
333316;19413
939099;19249
989470;19486
552779;19476
279305;19364
373782;19355
265296;19274
893703;19375
502782;19561
220582;19224
914199;19192
929044;19279
927696;19175
388839;19221
659050;19277
354280;19355
922628;19251
442538;19148
663096;19384
699022;19299
847837;19170
489561;19253
758755;19413
262085;19157
389328;19255
925163;19158
775983;19248
231453;19423
432576;19161
932092;19590
557145;19119
889522;19357
388615;19285
1008334;19455
440199;19411
966077;19421
334575;19530
478584;19496
770455;19348
803836;19149
906159;19122
821589;19199
768482;19186
940364;19284
845614;19345
335345;19218
359210;19552
776852;19514
811593;19120
409030;19483
829758;19453
929401;19512
468742;19407
354315;19322
329800;19584
801727;19252
520200;19410
633504;19580
854906;19438
500823;19172
991786;19531
871729;19455
369925;19188
352604;19310
448172;19276
384504;19249
829285;19109
610564;19412
722642;19402
683487;19190
419778;19381
468398;19598
664901;19405
865130;19424
585143;19276
521080;19337
587998;19367
351275;19468
876816;19294
668177;19402
293983;19394
254281;19516
383906;19132
922133;19363
235654;19375
459896;19551
817849;19215
765495;19599
634771;19436
427523;19435
832384;19126
749014;19267
653930;19370
576811;19540
257036;19537
716316;19494
901036;19126
799698;19179
473168;19145
358722;19324
431557;19184
550801;19428
435036;19353
914134;19478
943207;19476
523432;19600
678077;19556
551740;19375
469282;19596
954698;19585
509793;19299
412556;19318
767724;19396
752785;19380
349159;19124
569440;19232
589359;19369
306631;19142
767742;19113
493270;19583
972577;19400
247484;19540
329750;19333
611916;19597
879057;19506
461464;19536
733438;19415
610497;19565
647454;19534
288856;19145
782909;19106
746350;19131
365577;19453
500884;19136
627232;19293
639156;19471
789248;19279
550941;19385
660674;19157
581060;19577
662672;19305
405724;19112
969755;19212
559713;19374
435326;19301
453469;19417
452813;19251
651441;19586
